correlation_spearman_esm_unit,p_value_spearman_esm_unit,go_aspect,go_thr,train_data_split,denom,tokenizer_col,tokenizer,vocab_size,token_len_thr,topic_model,max_df,min_df,top_n,top_n_strat,normal_random,epoch,lambda_smooth,alpha,beta,theta
0.5766203945308425,4.0414226863738646e-07,molecular_function,100,undersample,1,PUMA pam250 0.8 0.05 12800,PUMA pam250 0.8 0.05,12800,1,standard,0.9,1,1,all,normal,5,0.5,1,3,2
0.7242041540549005,6.326415108650711e-12,molecular_function,100,undersample,1,PUMA pam250 0.8 0.05 12800,PUMA pam250 0.8 0.05,12800,1,graph_aware,0.9,1,1,all,normal,5,0.5,1,3,2
0.5589604425425322,1.0722899411480513e-06,molecular_function,100,undersample,1,PUMA pam250 0.8 0.05 25600,PUMA pam250 0.8 0.05,25600,1,standard,0.9,1,1,all,normal,5,0.5,1,3,2
0.7316355286504542,3.0000300173451116e-12,molecular_function,100,undersample,1,PUMA pam250 0.8 0.05 25600,PUMA pam250 0.8 0.05,25600,1,graph_aware,0.9,1,1,all,normal,5,0.5,1,3,2
0.5463104060118986,2.0853178533498157e-06,molecular_function,100,undersample,1,PUMA pam250 0.8 0.05 51200,PUMA pam250 0.8 0.05,51200,1,standard,0.9,1,1,all,normal,5,0.5,1,3,2
0.7014090387224716,5.407039273278673e-11,molecular_function,100,undersample,1,PUMA pam250 0.8 0.05 51200,PUMA pam250 0.8 0.05,51200,1,graph_aware,0.9,1,1,all,normal,5,0.5,1,3,2
0.30157603590439414,0.013863143396386635,molecular_function,100,undersample,1,PUMA pam250 0.8 0.005 800,PUMA pam250 0.8 0.005,800,1,standard,0.9,1,1,all,normal,5,0.5,1,3,2
0.30157603590439414,0.013863143396386635,molecular_function,100,undersample,1,PUMA pam250 0.8 0.005 800,PUMA pam250 0.8 0.005,800,1,graph_aware,0.9,1,1,all,normal,5,0.5,1,3,2
0.5596701805657031,1.0321688797197283e-06,molecular_function,100,undersample,1,PUMA pam250 0.8 0.005 1600,PUMA pam250 0.8 0.005,1600,1,standard,0.9,1,1,all,normal,5,0.5,1,3,2
0.5349128483456842,3.7112194997398962e-06,molecular_function,100,undersample,1,PUMA pam250 0.8 0.005 1600,PUMA pam250 0.8 0.005,1600,1,graph_aware,0.9,1,1,all,normal,5,0.5,1,3,2
0.5481473750130467,1.8965186494625894e-06,molecular_function,100,undersample,1,PUMA pam250 0.8 0.005 3200,PUMA pam250 0.8 0.005,3200,1,standard,0.9,1,1,all,normal,5,0.5,1,3,2
0.5982047802943327,1.1312980783739293e-07,molecular_function,100,undersample,1,PUMA pam250 0.8 0.005 3200,PUMA pam250 0.8 0.005,3200,1,graph_aware,0.9,1,1,all,normal,5,0.5,1,3,2
0.553658282016491,1.4217763339248201e-06,molecular_function,100,undersample,1,PUMA pam250 0.8 0.005 6400,PUMA pam250 0.8 0.005,6400,1,standard,0.9,1,1,all,normal,5,0.5,1,3,2
0.6391190898653586,7.685701569144382e-09,molecular_function,100,undersample,1,PUMA pam250 0.8 0.005 6400,PUMA pam250 0.8 0.005,6400,1,graph_aware,0.9,1,1,all,normal,5,0.5,1,3,2
0.5822982987162093,2.91700728337662e-07,molecular_function,100,undersample,1,PUMA pam250 0.8 0.005 12800,PUMA pam250 0.8 0.005,12800,1,standard,0.9,1,1,all,normal,5,0.5,1,3,2
0.732470514560067,2.7545369005772835e-12,molecular_function,100,undersample,1,PUMA pam250 0.8 0.005 12800,PUMA pam250 0.8 0.005,12800,1,graph_aware,0.9,1,1,all,normal,5,0.5,1,3,2
0.5580002087464775,1.1289064327903713e-06,molecular_function,100,undersample,1,PUMA pam250 0.8 0.005 25600,PUMA pam250 0.8 0.005,25600,1,standard,0.9,1,1,all,normal,5,0.5,1,3,2
0.7322200187871831,2.8260911248675768e-12,molecular_function,100,undersample,1,PUMA pam250 0.8 0.005 25600,PUMA pam250 0.8 0.005,25600,1,graph_aware,0.9,1,1,all,normal,5,0.5,1,3,2
0.5606304143617578,9.801281407101454e-07,molecular_function,100,undersample,1,PUMA pam250 0.8 0.005 51200,PUMA pam250 0.8 0.005,51200,1,standard,0.9,1,1,all,normal,5,0.5,1,3,2
0.7367289426990921,1.7733284715134097e-12,molecular_function,100,undersample,1,PUMA pam250 0.8 0.005 51200,PUMA pam250 0.8 0.005,51200,1,graph_aware,0.9,1,1,all,normal,5,0.5,1,3,2
0.33176077653689595,0.006503032785954276,molecular_function,100,undersample,1,PUMA pam250 0.8 0 800,PUMA pam250 0.8 0,800,1,standard,0.9,1,1,all,normal,5,0.5,1,3,2
0.33176077653689595,0.006503032785954276,molecular_function,100,undersample,1,PUMA pam250 0.8 0 800,PUMA pam250 0.8 0,800,1,graph_aware,0.9,1,1,all,normal,5,0.5,1,3,2
0.5629683749086736,8.635399119209843e-07,molecular_function,100,undersample,1,PUMA pam250 0.8 0 1600,PUMA pam250 0.8 0,1600,1,standard,0.9,1,1,all,normal,5,0.5,1,3,2
0.5207598371777478,7.378205896032311e-06,molecular_function,100,undersample,1,PUMA pam250 0.8 0 1600,PUMA pam250 0.8 0,1600,1,graph_aware,0.9,1,1,all,normal,5,0.5,1,3,2
0.5674772988205824,6.74546568533441e-07,molecular_function,100,undersample,1,PUMA pam250 0.8 0 3200,PUMA pam250 0.8 0,3200,1,standard,0.9,1,1,all,normal,5,0.5,1,3,2
0.6088925999373761,5.813067917846639e-08,molecular_function,100,undersample,1,PUMA pam250 0.8 0 3200,PUMA pam250 0.8 0,3200,1,graph_aware,0.9,1,1,all,normal,5,0.5,1,3,2
0.5456006679887277,2.162872586407174e-06,molecular_function,100,undersample,1,PUMA pam250 0.8 0 6400,PUMA pam250 0.8 0,6400,1,standard,0.9,1,1,all,normal,5,0.5,1,3,2
0.6280972758584701,1.6483573966451484e-08,molecular_function,100,undersample,1,PUMA pam250 0.8 0 6400,PUMA pam250 0.8 0,6400,1,graph_aware,0.9,1,1,all,normal,5,0.5,1,3,2
0.5782068677591067,3.691813719348086e-07,molecular_function,100,undersample,1,PUMA pam250 0.8 0 12800,PUMA pam250 0.8 0,12800,1,standard,0.9,1,1,all,normal,5,0.5,1,3,2
0.7314267821730509,3.064596970197357e-12,molecular_function,100,undersample,1,PUMA pam250 0.8 0 12800,PUMA pam250 0.8 0,12800,1,graph_aware,0.9,1,1,all,normal,5,0.5,1,3,2
0.5660160734787602,7.310543853180774e-07,molecular_function,100,undersample,1,PUMA pam250 0.8 0 25600,PUMA pam250 0.8 0,25600,1,standard,0.9,1,1,all,normal,5,0.5,1,3,2
0.7470827679782904,5.862181157785334e-13,molecular_function,100,undersample,1,PUMA pam250 0.8 0 25600,PUMA pam250 0.8 0,25600,1,graph_aware,0.9,1,1,all,normal,5,0.5,1,3,2
0.5621751382945414,9.015513747928455e-07,molecular_function,100,undersample,1,PUMA pam250 0.8 0 51200,PUMA pam250 0.8 0,51200,1,standard,0.9,1,1,all,normal,5,0.5,1,3,2
0.7317607765368962,2.9619165729618173e-12,molecular_function,100,undersample,1,PUMA pam250 0.8 0 51200,PUMA pam250 0.8 0,51200,1,graph_aware,0.9,1,1,all,normal,5,0.5,1,3,2
0.3151445569356017,0.009955626825255012,molecular_function,100,undersample,1,PUMA pam250 0.8 0.1 800,PUMA pam250 0.8 0.1,800,1,standard,0.9,1,1,all,normal,5,0.5,1,3,2
0.3151445569356017,0.009955626825255012,molecular_function,100,undersample,1,PUMA pam250 0.8 0.1 800,PUMA pam250 0.8 0.1,800,1,graph_aware,0.9,1,1,all,normal,5,0.5,1,3,2
0.7196117315520303,9.913162869551037e-12,molecular_function,100,undersample,1,PUMA pam250 0.8 0.1 1600,PUMA pam250 0.8 0.1,1600,1,standard,0.9,1,1,all,normal,5,0.5,1,3,2
0.711888111888112,2.0688129034440176e-11,molecular_function,100,undersample,1,PUMA pam250 0.8 0.1 1600,PUMA pam250 0.8 0.1,1600,1,graph_aware,0.9,1,1,all,normal,5,0.5,1,3,2
0.5732387015969106,4.893344455480248e-07,molecular_function,100,undersample,1,PUMA pam250 0.8 0.1 3200,PUMA pam250 0.8 0.1,3200,1,standard,0.9,1,1,all,normal,5,0.5,1,3,2
0.6167832167832169,3.4991378451782546e-08,molecular_function,100,undersample,1,PUMA pam250 0.8 0.1 3200,PUMA pam250 0.8 0.1,3200,1,graph_aware,0.9,1,1,all,normal,5,0.5,1,3,2
0.5668928086838535,6.966380485215248e-07,molecular_function,100,undersample,1,PUMA pam250 0.8 0.1 6400,PUMA pam250 0.8 0.1,6400,1,standard,0.9,1,1,all,normal,5,0.5,1,3,2
0.7110113766830185,2.245604568021355e-11,molecular_function,100,undersample,1,PUMA pam250 0.8 0.1 6400,PUMA pam250 0.8 0.1,6400,1,graph_aware,0.9,1,1,all,normal,5,0.5,1,3,2
0.5401732595762447,2.851751007228731e-06,molecular_function,100,undersample,1,PUMA pam250 0.8 0.1 12800,PUMA pam250 0.8 0.1,12800,1,standard,0.9,1,1,all,normal,5,0.5,1,3,2
0.7209477090074107,8.706984580344735e-12,molecular_function,100,undersample,1,PUMA pam250 0.8 0.1 12800,PUMA pam250 0.8 0.1,12800,1,graph_aware,0.9,1,1,all,normal,5,0.5,1,3,2
0.5374178060745226,3.2755074824719317e-06,molecular_function,100,undersample,1,PUMA pam250 0.8 0.1 25600,PUMA pam250 0.8 0.1,25600,1,standard,0.9,1,1,all,normal,5,0.5,1,3,2
0.7340569877883312,2.340027969781871e-12,molecular_function,100,undersample,1,PUMA pam250 0.8 0.1 25600,PUMA pam250 0.8 0.1,25600,1,graph_aware,0.9,1,1,all,normal,5,0.5,1,3,2
0.534704101868281,3.749875761018224e-06,molecular_function,100,undersample,1,PUMA pam250 0.8 0.1 51200,PUMA pam250 0.8 0.1,51200,1,standard,0.9,1,1,all,normal,5,0.5,1,3,2
0.6846675712347355,2.309696392220565e-10,molecular_function,100,undersample,1,PUMA pam250 0.8 0.1 51200,PUMA pam250 0.8 0.1,51200,1,graph_aware,0.9,1,1,all,normal,5,0.5,1,3,2
0.5881677561855545,2.0687575425496214e-07,molecular_function,100,undersample,1,PUMA pam250 0.8 0.2 800,PUMA pam250 0.8 0.2,800,1,standard,0.9,1,1,all,normal,5,0.5,1,3,2
0.5881677561855545,2.0687575425496214e-07,molecular_function,100,undersample,1,PUMA pam250 0.8 0.2 800,PUMA pam250 0.8 0.2,800,1,graph_aware,0.9,1,1,all,normal,5,0.5,1,3,2
0.7480430017743452,5.275971241286998e-13,molecular_function,100,undersample,1,PUMA pam250 0.8 0.2 1600,PUMA pam250 0.8 0.2,1600,1,standard,0.9,1,1,all,normal,5,0.5,1,3,2
0.7481265003653065,5.227738791493236e-13,molecular_function,100,undersample,1,PUMA pam250 0.8 0.2 1600,PUMA pam250 0.8 0.2,1600,1,graph_aware,0.9,1,1,all,normal,5,0.5,1,3,2
0.5990397662039453,1.0748920637301725e-07,molecular_function,100,undersample,1,PUMA pam250 0.8 0.2 3200,PUMA pam250 0.8 0.2,3200,1,standard,0.9,1,1,all,normal,5,0.5,1,3,2
0.6517691263959922,3.0809570981571847e-09,molecular_function,100,undersample,1,PUMA pam250 0.8 0.2 3200,PUMA pam250 0.8 0.2,3200,1,graph_aware,0.9,1,1,all,normal,5,0.5,1,3,2
0.5704832480951885,5.709645639492475e-07,molecular_function,100,undersample,1,PUMA pam250 0.8 0.2 6400,PUMA pam250 0.8 0.2,6400,1,standard,0.9,1,1,all,normal,5,0.5,1,3,2
0.7119716104790733,2.052686992694337e-11,molecular_function,100,undersample,1,PUMA pam250 0.8 0.2 6400,PUMA pam250 0.8 0.2,6400,1,graph_aware,0.9,1,1,all,normal,5,0.5,1,3,2
0.5504853355599626,1.6793691924366203e-06,molecular_function,100,undersample,1,PUMA pam250 0.8 0.2 12800,PUMA pam250 0.8 0.2,12800,1,standard,0.9,1,1,all,normal,5,0.5,1,3,2
0.7232439202588458,6.954455847207001e-12,molecular_function,100,undersample,1,PUMA pam250 0.8 0.2 12800,PUMA pam250 0.8 0.2,12800,1,graph_aware,0.9,1,1,all,normal,5,0.5,1,3,2
0.5475211355808371,1.9590035487510315e-06,molecular_function,100,undersample,1,PUMA pam250 0.8 0.2 25600,PUMA pam250 0.8 0.2,25600,1,standard,0.9,1,1,all,normal,5,0.5,1,3,2
0.7022022753366038,5.035070672985828e-11,molecular_function,100,undersample,1,PUMA pam250 0.8 0.2 25600,PUMA pam250 0.8 0.2,25600,1,graph_aware,0.9,1,1,all,normal,5,0.5,1,3,2
0.5240997808161988,6.291148738084232e-06,molecular_function,100,undersample,1,PUMA pam250 0.8 0.2 51200,PUMA pam250 0.8 0.2,51200,1,standard,0.9,1,1,all,normal,5,0.5,1,3,2
0.6632084333576872,1.2981800278477177e-09,molecular_function,100,undersample,1,PUMA pam250 0.8 0.2 51200,PUMA pam250 0.8 0.2,51200,1,graph_aware,0.9,1,1,all,normal,5,0.5,1,3,2
0.29552238805970155,0.01599469015679676,molecular_function,100,undersample,1,PUMA pam250 0.9 0.05 800,PUMA pam250 0.9 0.05,800,1,standard,0.9,1,1,all,normal,5,0.5,1,3,2
0.25794802212712664,0.036521839905313616,molecular_function,100,undersample,1,PUMA pam250 0.9 0.05 800,PUMA pam250 0.9 0.05,800,1,graph_aware,0.9,1,1,all,normal,5,0.5,1,3,2
0.6424590335038096,6.062359070039807e-09,molecular_function,100,undersample,1,PUMA pam250 0.9 0.05 1600,PUMA pam250 0.9 0.05,1600,1,standard,0.9,1,1,all,normal,5,0.5,1,3,2
0.6566120446717463,2.1465195757702867e-09,molecular_function,100,undersample,1,PUMA pam250 0.9 0.05 1600,PUMA pam250 0.9 0.05,1600,1,graph_aware,0.9,1,1,all,normal,5,0.5,1,3,2
0.6690533347249766,8.226481656760295e-10,molecular_function,100,undersample,1,PUMA pam250 0.9 0.05 3200,PUMA pam250 0.9 0.05,3200,1,standard,0.9,1,1,all,normal,5,0.5,1,3,2
0.7429495877257073,9.177059725859607e-13,molecular_function,100,undersample,1,PUMA pam250 0.9 0.05 3200,PUMA pam250 0.9 0.05,3200,1,graph_aware,0.9,1,1,all,normal,5,0.5,1,3,2
0.6235048533555997,2.2455383866110225e-08,molecular_function,100,undersample,1,PUMA pam250 0.9 0.05 6400,PUMA pam250 0.9 0.05,6400,1,standard,0.9,1,1,all,normal,5,0.5,1,3,2
0.7507149566851061,3.9254831485790233e-13,molecular_function,100,undersample,1,PUMA pam250 0.9 0.05 6400,PUMA pam250 0.9 0.05,6400,1,graph_aware,0.9,1,1,all,normal,5,0.5,1,3,2
0.6013777267508612,9.307493018745488e-08,molecular_function,100,undersample,1,PUMA pam250 0.9 0.05 12800,PUMA pam250 0.9 0.05,12800,1,standard,0.9,1,1,all,normal,5,0.5,1,3,2
0.7260411230560485,5.272790568763034e-12,molecular_function,100,undersample,1,PUMA pam250 0.9 0.05 12800,PUMA pam250 0.9 0.05,12800,1,graph_aware,0.9,1,1,all,normal,5,0.5,1,3,2
0.5757854086212296,4.237722415254274e-07,molecular_function,100,undersample,1,PUMA pam250 0.9 0.05 25600,PUMA pam250 0.9 0.05,25600,1,standard,0.9,1,1,all,normal,5,0.5,1,3,2
0.6904707233065444,1.4117450340553425e-10,molecular_function,100,undersample,1,PUMA pam250 0.9 0.05 25600,PUMA pam250 0.9 0.05,25600,1,graph_aware,0.9,1,1,all,normal,5,0.5,1,3,2
0.5572069721323454,1.1777815315027155e-06,molecular_function,100,undersample,1,PUMA pam250 0.9 0.05 51200,PUMA pam250 0.9 0.05,51200,1,standard,0.9,1,1,all,normal,5,0.5,1,3,2
0.635486901158543,9.916000722860415e-09,molecular_function,100,undersample,1,PUMA pam250 0.9 0.05 51200,PUMA pam250 0.9 0.05,51200,1,graph_aware,0.9,1,1,all,normal,5,0.5,1,3,2
0.14973384824131097,0.2301470027575661,molecular_function,100,undersample,1,PUMA pam250 0.9 0.005 800,PUMA pam250 0.9 0.005,800,1,standard,0.9,1,1,all,normal,5,0.5,1,3,2
0.18785095501513416,0.13093336979688688,molecular_function,100,undersample,1,PUMA pam250 0.9 0.005 800,PUMA pam250 0.9 0.005,800,1,graph_aware,0.9,1,1,all,normal,5,0.5,1,3,2
0.6637094249034549,1.248891927393663e-09,molecular_function,100,undersample,1,PUMA pam250 0.9 0.005 1600,PUMA pam250 0.9 0.005,1600,1,standard,0.9,1,1,all,normal,5,0.5,1,3,2
0.6829141008245487,2.6742046115432587e-10,molecular_function,100,undersample,1,PUMA pam250 0.9 0.005 1600,PUMA pam250 0.9 0.005,1600,1,graph_aware,0.9,1,1,all,normal,5,0.5,1,3,2
0.6655463939046029,1.0829648060784356e-09,molecular_function,100,undersample,1,PUMA pam250 0.9 0.005 3200,PUMA pam250 0.9 0.005,3200,1,standard,0.9,1,1,all,normal,5,0.5,1,3,2
0.7435758271579168,8.579265682461248e-13,molecular_function,100,undersample,1,PUMA pam250 0.9 0.005 3200,PUMA pam250 0.9 0.005,3200,1,graph_aware,0.9,1,1,all,normal,5,0.5,1,3,2
0.6344849180670077,1.0631817089788407e-08,molecular_function,100,undersample,1,PUMA pam250 0.9 0.005 6400,PUMA pam250 0.9 0.005,6400,1,standard,0.9,1,1,all,normal,5,0.5,1,3,2
0.7435340778624361,8.617930126139107e-13,molecular_function,100,undersample,1,PUMA pam250 0.9 0.005 6400,PUMA pam250 0.9 0.005,6400,1,graph_aware,0.9,1,1,all,normal,5,0.5,1,3,2
0.6071808788226699,6.477921742094441e-08,molecular_function,100,undersample,1,PUMA pam250 0.9 0.005 12800,PUMA pam250 0.9 0.005,12800,1,standard,0.9,1,1,all,normal,5,0.5,1,3,2
0.7330967539922766,2.5831536641131206e-12,molecular_function,100,undersample,1,PUMA pam250 0.9 0.005 12800,PUMA pam250 0.9 0.005,12800,1,graph_aware,0.9,1,1,all,normal,5,0.5,1,3,2
0.579668093100929,3.395184917670725e-07,molecular_function,100,undersample,1,PUMA pam250 0.9 0.005 25600,PUMA pam250 0.9 0.005,25600,1,standard,0.9,1,1,all,normal,5,0.5,1,3,2
0.6880075148731867,1.742241897246204e-10,molecular_function,100,undersample,1,PUMA pam250 0.9 0.005 25600,PUMA pam250 0.9 0.005,25600,1,graph_aware,0.9,1,1,all,normal,5,0.5,1,3,2
0.5586681974741677,1.0892323098997881e-06,molecular_function,100,undersample,1,PUMA pam250 0.9 0.005 51200,PUMA pam250 0.9 0.005,51200,1,standard,0.9,1,1,all,normal,5,0.5,1,3,2
0.6392860870472812,7.595581335049693e-09,molecular_function,100,undersample,1,PUMA pam250 0.9 0.005 51200,PUMA pam250 0.9 0.005,51200,1,graph_aware,0.9,1,1,all,normal,5,0.5,1,3,2
0.14973384824131097,0.2301470027575661,molecular_function,100,undersample,1,PUMA pam250 0.9 0 800,PUMA pam250 0.9 0,800,1,standard,0.9,1,1,all,normal,5,0.5,1,3,2
0.18785095501513416,0.13093336979688688,molecular_function,100,undersample,1,PUMA pam250 0.9 0 800,PUMA pam250 0.9 0,800,1,graph_aware,0.9,1,1,all,normal,5,0.5,1,3,2
0.6557770587621335,2.285585603635138e-09,molecular_function,100,undersample,1,PUMA pam250 0.9 0 1600,PUMA pam250 0.9 0,1600,1,standard,0.9,1,1,all,normal,5,0.5,1,3,2
0.6808683853459974,3.1687511256796037e-10,molecular_function,100,undersample,1,PUMA pam250 0.9 0 1600,PUMA pam250 0.9 0,1600,1,graph_aware,0.9,1,1,all,normal,5,0.5,1,3,2
0.6667153741780608,9.88533455780435e-10,molecular_function,100,undersample,1,PUMA pam250 0.9 0 3200,PUMA pam250 0.9 0,3200,1,standard,0.9,1,1,all,normal,5,0.5,1,3,2
0.7394843962008142,1.3275925654521047e-12,molecular_function,100,undersample,1,PUMA pam250 0.9 0 3200,PUMA pam250 0.9 0,3200,1,graph_aware,0.9,1,1,all,normal,5,0.5,1,3,2
0.6373238701596912,8.720781535433869e-09,molecular_function,100,undersample,1,PUMA pam250 0.9 0 6400,PUMA pam250 0.9 0,6400,1,standard,0.9,1,1,all,normal,5,0.5,1,3,2
0.7507149566851061,3.9254831485790233e-13,molecular_function,100,undersample,1,PUMA pam250 0.9 0 6400,PUMA pam250 0.9 0,6400,1,graph_aware,0.9,1,1,all,normal,5,0.5,1,3,2
0.6110218140068887,5.075915882903661e-08,molecular_function,100,undersample,1,PUMA pam250 0.9 0 12800,PUMA pam250 0.9 0,12800,1,standard,0.9,1,1,all,normal,5,0.5,1,3,2
0.7356852103120761,1.976992419832442e-12,molecular_function,100,undersample,1,PUMA pam250 0.9 0 12800,PUMA pam250 0.9 0,12800,1,graph_aware,0.9,1,1,all,normal,5,0.5,1,3,2
0.5792506001461227,3.4775609739859265e-07,molecular_function,100,undersample,1,PUMA pam250 0.9 0 25600,PUMA pam250 0.9 0,25600,1,standard,0.9,1,1,all,normal,5,0.5,1,3,2
0.6888007514873188,1.6285005082278805e-10,molecular_function,100,undersample,1,PUMA pam250 0.9 0 25600,PUMA pam250 0.9 0,25600,1,graph_aware,0.9,1,1,all,normal,5,0.5,1,3,2
0.5601294228159901,1.0069642181634433e-06,molecular_function,100,undersample,1,PUMA pam250 0.9 0 51200,PUMA pam250 0.9 0,51200,1,standard,0.9,1,1,all,normal,5,0.5,1,3,2
0.6396200814111264,7.418339807356386e-09,molecular_function,100,undersample,1,PUMA pam250 0.9 0 51200,PUMA pam250 0.9 0,51200,1,graph_aware,0.9,1,1,all,normal,5,0.5,1,3,2
0.36683018474063256,0.002448986852778342,molecular_function,100,undersample,1,PUMA pam250 0.9 0.1 800,PUMA pam250 0.9 0.1,800,1,standard,0.9,1,1,all,normal,5,0.5,1,3,2
0.3281285878300804,0.007151485755140311,molecular_function,100,undersample,1,PUMA pam250 0.9 0.1 800,PUMA pam250 0.9 0.1,800,1,graph_aware,0.9,1,1,all,normal,5,0.5,1,3,2
0.6489301743033087,3.796561186396096e-09,molecular_function,100,undersample,1,PUMA pam250 0.9 0.1 1600,PUMA pam250 0.9 0.1,1600,1,standard,0.9,1,1,all,normal,5,0.5,1,3,2
0.6874230247364577,1.830854819783285e-10,molecular_function,100,undersample,1,PUMA pam250 0.9 0.1 1600,PUMA pam250 0.9 0.1,1600,1,graph_aware,0.9,1,1,all,normal,5,0.5,1,3,2
0.6793236614132138,3.598686043648344e-10,molecular_function,100,undersample,1,PUMA pam250 0.9 0.1 3200,PUMA pam250 0.9 0.1,3200,1,standard,0.9,1,1,all,normal,5,0.5,1,3,2
0.7555578749608602,2.27503003682994e-13,molecular_function,100,undersample,1,PUMA pam250 0.9 0.1 3200,PUMA pam250 0.9 0.1,3200,1,graph_aware,0.9,1,1,all,normal,5,0.5,1,3,2
0.6093518421876631,5.645990071980556e-08,molecular_function,100,undersample,1,PUMA pam250 0.9 0.1 6400,PUMA pam250 0.9 0.1,6400,1,standard,0.9,1,1,all,normal,5,0.5,1,3,2
0.7457885398183907,6.751637457857295e-13,molecular_function,100,undersample,1,PUMA pam250 0.9 0.1 6400,PUMA pam250 0.9 0.1,6400,1,graph_aware,0.9,1,1,all,normal,5,0.5,1,3,2
0.6007514873186516,9.674564744742319e-08,molecular_function,100,undersample,1,PUMA pam250 0.9 0.1 12800,PUMA pam250 0.9 0.1,12800,1,standard,0.9,1,1,all,normal,5,0.5,1,3,2
0.7261663709424905,5.207424993194736e-12,molecular_function,100,undersample,1,PUMA pam250 0.9 0.1 12800,PUMA pam250 0.9 0.1,12800,1,graph_aware,0.9,1,1,all,normal,5,0.5,1,3,2
0.5681870368437534,6.486067479083521e-07,molecular_function,100,undersample,1,PUMA pam250 0.9 0.1 25600,PUMA pam250 0.9 0.1,25600,1,standard,0.9,1,1,all,normal,5,0.5,1,3,2
0.6834150923703164,2.5648189764266343e-10,molecular_function,100,undersample,1,PUMA pam250 0.9 0.1 25600,PUMA pam250 0.9 0.1,25600,1,graph_aware,0.9,1,1,all,normal,5,0.5,1,3,2
0.5450161778519989,2.2287624575202225e-06,molecular_function,100,undersample,1,PUMA pam250 0.9 0.1 51200,PUMA pam250 0.9 0.1,51200,1,standard,0.9,1,1,all,normal,5,0.5,1,3,2
0.6346101659534497,1.0539732493113203e-08,molecular_function,100,undersample,1,PUMA pam250 0.9 0.1 51200,PUMA pam250 0.9 0.1,51200,1,graph_aware,0.9,1,1,all,normal,5,0.5,1,3,2
0.3051070358900758,0.012736640267790303,molecular_function,100,undersample,1,PUMA pam250 0.9 0.2 800,PUMA pam250 0.9 0.2,800,1,standard,0.9,1,1,all,normal,5,0.5,1,3,2
0.3051070358900758,0.012736640267790303,molecular_function,100,undersample,1,PUMA pam250 0.9 0.2 800,PUMA pam250 0.9 0.2,800,1,graph_aware,0.9,1,1,all,normal,5,0.5,1,3,2
0.6043836760254673,7.721384833054772e-08,molecular_function,100,undersample,1,PUMA pam250 0.9 0.2 1600,PUMA pam250 0.9 0.2,1600,1,standard,0.9,1,1,all,normal,5,0.5,1,3,2
0.6187454336708068,3.07746759682257e-08,molecular_function,100,undersample,1,PUMA pam250 0.9 0.2 1600,PUMA pam250 0.9 0.2,1600,1,graph_aware,0.9,1,1,all,normal,5,0.5,1,3,2
0.6623316981525939,1.3889162350131994e-09,molecular_function,100,undersample,1,PUMA pam250 0.9 0.2 3200,PUMA pam250 0.9 0.2,3200,1,standard,0.9,1,1,all,normal,5,0.5,1,3,2
0.7133075879344537,1.8104387868357502e-11,molecular_function,100,undersample,1,PUMA pam250 0.9 0.2 3200,PUMA pam250 0.9 0.2,3200,1,graph_aware,0.9,1,1,all,normal,5,0.5,1,3,2
0.5893956789479178,1.9236063376002938e-07,molecular_function,100,undersample,1,PUMA pam250 0.9 0.2 6400,PUMA pam250 0.9 0.2,6400,1,standard,0.9,1,1,all,normal,5,0.5,1,3,2
0.7361862018578438,1.8765886968376552e-12,molecular_function,100,undersample,1,PUMA pam250 0.9 0.2 6400,PUMA pam250 0.9 0.2,6400,1,graph_aware,0.9,1,1,all,normal,5,0.5,1,3,2
0.5764951466444005,4.0703115586158224e-07,molecular_function,100,undersample,1,PUMA pam250 0.9 0.2 12800,PUMA pam250 0.9 0.2,12800,1,standard,0.9,1,1,all,normal,5,0.5,1,3,2
0.7032042584281392,4.600035532635839e-11,molecular_function,100,undersample,1,PUMA pam250 0.9 0.2 12800,PUMA pam250 0.9 0.2,12800,1,graph_aware,0.9,1,1,all,normal,5,0.5,1,3,2
0.5571652228368646,1.1804081536353825e-06,molecular_function,100,undersample,1,PUMA pam250 0.9 0.2 25600,PUMA pam250 0.9 0.2,25600,1,standard,0.9,1,1,all,normal,5,0.5,1,3,2
0.6637094249034549,1.248891927393663e-09,molecular_function,100,undersample,1,PUMA pam250 0.9 0.2 25600,PUMA pam250 0.9 0.2,25600,1,graph_aware,0.9,1,1,all,normal,5,0.5,1,3,2
0.544181191942386,2.3261599996983496e-06,molecular_function,100,undersample,1,PUMA pam250 0.9 0.2 51200,PUMA pam250 0.9 0.2,51200,1,standard,0.9,1,1,all,normal,5,0.5,1,3,2
0.6346101659534497,1.0539732493113203e-08,molecular_function,100,undersample,1,PUMA pam250 0.9 0.2 51200,PUMA pam250 0.9 0.2,51200,1,graph_aware,0.9,1,1,all,normal,5,0.5,1,3,2
0.542803465191525,2.495632390432287e-06,molecular_function,100,undersample,1,3mer,3mer,0,1,standard,0.9,1,1,all,normal,5,0.5,1,3,2
0.4611000939359149,9.764918121823002e-05,molecular_function,100,undersample,1,4mer,4mer,0,1,standard,0.9,1,1,all,normal,5,0.5,1,3,2
0.4376369898757959,0.0002382026277478175,molecular_function,100,undersample,1,5mer,5mer,0,1,standard,0.9,1,1,all,normal,5,0.5,1,3,2
0.01302543655142279,0.9173267437156071,molecular_function,100,undersample,1,BPE 800,BPE,800,1,standard,0.9,1,1,all,normal,6,0.5,1,3,2
